movieId_,title,genres,movie_description
49263,Fuck (2005),Comedy|Documentary,Hello World!
49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War,Hello World!
49272,Casino Royale (2006),Action|Adventure|Thriller,Hello World!
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,Hello World!
49276,Let's Go to Prison (2006),Comedy,Hello World!
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,Hello World!
49280,Bobby (2006),Drama,Hello World!
49284,10 Items or Less (2006),Comedy|Drama|Romance,Hello World!
49286,"Holiday, The (2006)",Comedy|Romance,Hello World!
49314,Harsh Times (2006),Action|Crime|Drama,Hello World!
49347,Fast Food Nation (2006),Drama,Hello World!
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,Hello World!
49524,"Nativity Story, The (2006)",Drama,Hello World!
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,Hello World!
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,Hello World!
49649,Eragon (2006),Action|Adventure|Fantasy,Hello World!
49651,Rocky Balboa (2006),Action|Drama,Hello World!
49666,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance,Hello World!
49735,Another Gay Movie (2006),Comedy,Hello World!
49772,"Painted Veil, The (2006)",Drama|Romance,Hello World!
49793,We Are Marshall (2006),Drama,Hello World!
49822,"Good Shepherd, The (2006)",Drama|Thriller,Hello World!
49824,Dreamgirls (2006),Drama|Musical,Hello World!
49910,Freedom Writers (2007),Drama,Hello World!
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary,Hello World!
49932,Inland Empire (2006),Drama|Mystery|Thriller,Hello World!
49957,"History Boys, The (2006)",Comedy|Drama,Hello World!
49961,Notes on a Scandal (2006),Drama,Hello World!
50003,DOA: Dead or Alive (2006),Action|Adventure,Hello World!
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama,Hello World!
50064,"Good German, The (2006)",Drama|Mystery|Thriller,Hello World!
50068,Letters from Iwo Jima (2006),Drama|War,Hello World!
50147,Black Christmas (2006),Action|Horror|Thriller,Hello World!
50158,Stomp the Yard (2007),Drama|Musical,Hello World!
50160,Miss Potter (2006),Drama,Hello World!
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,Hello World!
50274,Venus (2006),Drama|Romance,Hello World!
50440,Primeval (2007),Horror|Thriller,Hello World!
50442,Alpha Dog (2007),Crime|Drama,Hello World!
50445,"Hitcher, The (2007)",Action|Horror|Thriller,Hello World!
50514,After the Wedding (Efter brylluppet) (2006),Drama,Hello World!
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,Hello World!
50610,Beer League (2006),Comedy,Hello World!
50613,Dead Meat (2004),Horror,Hello World!
50658,49 Up (2005),Documentary,Hello World!
50685,Waitress (2007),Comedy|Drama|Romance,Hello World!
50792,Catch and Release (2006),Comedy|Drama|Romance,Hello World!
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,Hello World!
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,Hello World!
50798,Epic Movie (2007),Adventure|Comedy,Hello World!
50800,"Messengers, The (2007)",Drama|Horror|Thriller,Hello World!
50802,Because I Said So (2007),Comedy|Drama|Romance,Hello World!
50804,Hannibal Rising (2007),Drama|Horror|Thriller,Hello World!
50806,Norbit (2007),Comedy|Romance,Hello World!
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,Hello World!
50851,Cocaine Cowboys (2006),Documentary,Hello World!
50872,Ratatouille (2007),Animation|Children|Drama,Hello World!
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,Hello World!
50923,"Astronaut Farmer, The (2007)",Drama,Hello World!
50942,"Wake Up, Ron Burgundy (2004)",Comedy,Hello World!
50954,It's a Boy Girl Thing (2006),Comedy|Romance,Hello World!
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,Hello World!
51024,The Odyssey (1997),Adventure|Drama|Fantasy,Hello World!
51037,Unknown (2006),Drama|Mystery|Thriller,Hello World!
51077,Ghost Rider (2007),Action|Fantasy|Thriller,Hello World!
51080,Breach (2007),Drama|Thriller,Hello World!
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,Hello World!
51084,Music and Lyrics (2007),Comedy|Romance,Hello World!
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,Hello World!
51088,Reno 911!: Miami (2007),Comedy,Hello World!
51091,Black Snake Moan (2006),Drama,Hello World!
51167,My Father and My Son (Babam ve oglum) (2005),Drama,Hello World!
51174,Factory Girl (2006),Drama,Hello World!
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,Hello World!
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,Hello World!
51357,Citizen X (1995),Crime|Drama|Thriller,Hello World!
51412,Next (2007),Action|Sci-Fi|Thriller,Hello World!
51471,Amazing Grace (2006),Drama|Romance,Hello World!
51498,2001 Maniacs (2005),Comedy|Horror,Hello World!
51540,Zodiac (2007),Crime|Drama|Thriller,Hello World!
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,Hello World!
51562,Babylon 5: The Gathering (1993),Sci-Fi,Hello World!
51575,Wild Hogs (2007),Adventure|Comedy,Hello World!
51662,300 (2007),Action|Fantasy|War|IMAX,Hello World!
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,Hello World!
51694,Starter for 10 (2006),Drama|Romance,Hello World!
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,Hello World!
51705,Priceless (Hors de prix) (2006),Comedy|Romance,Hello World!
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,Hello World!
51834,Becoming Jane (2007),Drama|Romance,Hello World!
51884,"Namesake, The (2006)",Drama|Romance,Hello World!
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,Hello World!
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,Hello World!
51927,Dead Silence (2007),Horror|Mystery|Thriller,Hello World!
51931,Reign Over Me (2007),Drama,Hello World!
51933,Pride (2007),Drama,Hello World!
51935,Shooter (2007),Action|Drama|Thriller,Hello World!
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,Hello World!
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,Hello World!
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,Hello World!
52241,"Lookout, The (2007)",Crime|Drama|Thriller,Hello World!
52245,Blades of Glory (2007),Comedy|Romance,Hello World!
52279,Are We Done Yet? (2007),Comedy,Hello World!
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,Hello World!
52283,"Reaping, The (2007)",Horror|Thriller,Hello World!
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Hello World!
52299,American Hardcore (2006),Documentary,Hello World!
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,Hello World!
52375,"Hoax, The (2007)",Crime|Drama,Hello World!
52458,Disturbia (2007),Drama|Thriller,Hello World!
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,Hello World!
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,Hello World!
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,Hello World!
52644,Vacancy (2007),Horror|Thriller,Hello World!
52668,In the Land of Women (2007),Comedy|Drama|Romance,Hello World!
52694,Mr. Bean's Holiday (2007),Comedy,Hello World!
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,Hello World!
52715,Kickin It Old Skool (2007),Comedy,Hello World!
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,Hello World!
52724,Lucky You (2007),Comedy|Drama,Hello World!
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,Hello World!
52784,Sharkwater (2006),Documentary,Hello World!
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,Hello World!
52867,"Ex, The (2007)",Comedy|Romance,Hello World!
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,Hello World!
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,Hello World!
52952,This Is England (2006),Drama,Hello World!
52967,Away from Her (2006),Drama,Hello World!
52973,Knocked Up (2007),Comedy|Drama|Romance,Hello World!
52975,Hairspray (2007),Comedy|Drama|Musical,Hello World!
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,Hello World!
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,Hello World!
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,Hello World!
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,Hello World!
53123,Once (2006),Drama|Musical|Romance,Hello World!
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,Hello World!
53127,Bug (2007),Drama|Horror|Thriller,Hello World!
53129,Mr. Brooks (2007),Crime|Drama|Thriller,Hello World!
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,Hello World!
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,Hello World!
53143,Fay Grim (2006),Action|Thriller,Hello World!
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,Hello World!
53280,"Breed, The (2006)",Horror|Thriller,Hello World!
53318,Cashback (2006),Comedy|Drama|Romance,Hello World!
53322,Ocean's Thirteen (2007),Crime|Thriller,Hello World!
53326,Them (Ils) (2006),Horror,Hello World!
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,Hello World!
53435,Hostel: Part II (2007),Crime|Horror|Thriller,Hello World!
53447,Paranoid Park (2007),Crime|Drama,Hello World!
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,Hello World!
53460,Surf's Up (2007),Animation|Children|Comedy,Hello World!
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Hello World!
53466,Nancy Drew (2007),Adventure|Crime|Thriller,Hello World!
53468,Fido (2006),Comedy|Horror|Thriller,Hello World!
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,Hello World!
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,Hello World!
53574,"TV Set, The (2006)",Comedy|Drama,Hello World!
53578,"Valet, The (La doublure) (2006)",Comedy,Hello World!
53808,Bring It On: All or Nothing (2006),Comedy,Hello World!
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,Hello World!
53894,Sicko (2007),Documentary|Drama,Hello World!
53921,"Mighty Heart, A (2007)",Drama|Thriller,Hello World!
53953,1408 (2007),Drama|Horror|Thriller,Hello World!
53956,Death at a Funeral (2007),Comedy,Hello World!
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,Hello World!
53974,License to Wed (2007),Comedy|Romance,Hello World!
53993,Evan Almighty (2007),Comedy|Fantasy,Hello World!
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,Hello World!
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,Hello World!
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,Hello World!
54116,First Snow (2006),Drama|Thriller,Hello World!
54185,Manufactured Landscapes (2006),Documentary,Hello World!
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,Hello World!
54256,Hot Rod (2007),Comedy,Hello World!
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Hello World!
54272,"Simpsons Movie, The (2007)",Animation|Comedy,Hello World!
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,Hello World!
54276,No Reservations (2007),Comedy|Drama|Romance,Hello World!
54281,Charlie Bartlett (2007),Comedy|Drama,Hello World!
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,Hello World!
54354,China Blue (2005),Documentary,Hello World!
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,Hello World!
54503,Superbad (2007),Comedy,Hello World!
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,Hello World!
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,Hello World!
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,Hello World!
54732,Balls of Fury (2007),Comedy,Hello World!
54734,Sydney White (2007),Comedy,Hello World!
54736,"Kingdom, The (2007)",Action|Drama|Thriller,Hello World!
54745,Rocket Science (2007),Comedy|Drama,Hello World!
54768,Daddy Day Camp (2007),Children|Comedy,Hello World!
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,Hello World!
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,Hello World!
54785,Halloween (2007),Horror,Hello World!
54787,Death Sentence (2007),Drama|Thriller,Hello World!
54796,2 Days in Paris (2007),Comedy|Drama|Romance,Hello World!
54881,"King of Kong, The (2007)",Documentary,Hello World!
54908,Taxi 4 (2007),Action|Comedy,Hello World!
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,Hello World!
54934,"Brothers Solomon, The (2007)",Comedy,Hello World!
54962,"Nines, The (2007)",Drama|Mystery,Hello World!
54995,Planet Terror (2007),Action|Horror|Sci-Fi,Hello World!
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,Hello World!
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,Hello World!
55020,"Ten, The (2007)",Comedy,Hello World!
55036,Gotti (1996),Crime|Drama,Hello World!
55052,Atonement (2007),Drama|Romance|War,Hello World!
55061,Electroma (2006),Drama|Sci-Fi,Hello World!
55067,Requiem (2006),Drama|Thriller,Hello World!
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,Hello World!
55071,No End in Sight (2007),Documentary,Hello World!
55080,"Brave One, The (2007)",Crime|Drama|Thriller,Hello World!
55094,In the Valley of Elah (2007),Drama|Mystery,Hello World!
55110,December Boys (2007),Drama,Hello World!
55112,Shanghai Kiss (2007),Comedy|Drama|Romance,Hello World!
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,Hello World!
55118,Eastern Promises (2007),Crime|Drama|Thriller,Hello World!
55156,"Unreasonable Man, An (2006)",Documentary,Hello World!
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,Hello World!
55190,Love and Other Disasters (2006),Comedy|Romance,Hello World!
55205,Interview (2007),Drama,Hello World!
55207,Cashback (2004),Comedy|Drama,Hello World!
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,Hello World!
55241,Mr. Woodcock (2007),Comedy,Hello World!
55245,Good Luck Chuck (2007),Comedy|Romance,Hello World!
55247,Into the Wild (2007),Action|Adventure|Drama,Hello World!
55250,"Game Plan, The (2007)",Comedy,Hello World!
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,Hello World!
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,Hello World!
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,Hello World!
55267,Dan in Real Life (2007),Comedy|Drama|Romance,Hello World!
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,Hello World!
55272,We Own the Night (2007),Crime|Drama,Hello World!
55274,Elizabeth: The Golden Age (2007),Drama,Hello World!
55276,Michael Clayton (2007),Drama|Thriller,Hello World!
55278,Sleuth (2007),Drama|Mystery|Thriller,Hello World!
55280,Lars and the Real Girl (2007),Comedy|Drama,Hello World!
55282,30 Days of Night (2007),Horror|Thriller,Hello World!
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,Hello World!
55292,"Comebacks, The (2007)",Comedy,Hello World!
55294,Weirdsville (2007),Comedy|Crime|Drama,Hello World!
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,Hello World!
55391,10th & Wolf (2006),Crime|Drama|Thriller,Hello World!
55442,Persepolis (2007),Animation|Drama,Hello World!
55444,Control (2007),Drama,Hello World!
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,Hello World!
55492,"Last Winter, The (2006)",Horror,Hello World!
55553,Black Sheep (2006),Comedy|Horror,Hello World!
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,Hello World!
55577,Saw IV (2007),Crime|Horror|Thriller,Hello World!
55620,For the Bible Tells Me So (2007),Documentary,Hello World!
55687,My Kid Could Paint That (2007),Documentary,Hello World!
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,Hello World!
55729,King of California (2007),Comedy,Hello World!
55765,American Gangster (2007),Crime|Drama|Thriller,Hello World!
55768,Bee Movie (2007),Animation|Comedy,Hello World!
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,Hello World!
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,Hello World!
55820,No Country for Old Men (2007),Crime|Drama,Hello World!
55830,Be Kind Rewind (2008),Comedy,Hello World!
55844,Itty Bitty Titty Committee (2007),Comedy|Drama|Romance,Hello World!
55872,August Rush (2007),Drama|Musical,Hello World!
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,Hello World!
55946,Lions For Lambs (2007),Drama|Thriller|War,Hello World!
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,Hello World!
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,Hello World!
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary,Hello World!
56022,Harrison Bergeron (1995),Drama|Sci-Fi,Hello World!
56060,I Served the King of England (Obsluhoval jsem anglického krále) (2006),Comedy|Drama|Romance|War,Hello World!
56145,"Mist, The (2007)",Horror|Sci-Fi,Hello World!
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,Hello World!
56156,Hitman (2007),Action|Crime|Thriller,Hello World!
56169,Awake (2007),Drama|Thriller,Hello World!
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,Hello World!
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,Hello World!
56176,Alvin and the Chipmunks (2007),Children|Comedy,Hello World!
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,Hello World!
56274,Margot at the Wedding (2007),Drama,Hello World!
